jhsNH3xLK6Y,b'[youtube] jhsNH3xLK6Y: Downloading webpage\n[youtube] jhsNH3xLK6Y: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'oF6lBBpQAH4,b'[youtube] oF6lBBpQAH4: Downloading webpage\n[youtube] oF6lBBpQAH4: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
aLBrsTFsXRQ,b'[youtube] aLBrsTFsXRQ: Downloading webpage\n[youtube] aLBrsTFsXRQ: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available due to a privacy claim by a third party.\n'
sZvThswuPc0,b'[youtube] sZvThswuPc0: Downloading webpage\n[youtube] sZvThswuPc0: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
w6OPTv99lyM,b'[youtube] w6OPTv99lyM: Downloading webpage\n[youtube] w6OPTv99lyM: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
xGeELLQOlVU,b'[youtube] xGeELLQOlVU: Downloading webpage\n[youtube] xGeELLQOlVU: Downloading video info webpage\nERROR: This video is unavailable.\n'
23viTMoDeGE,b'[youtube] 23viTMoDeGE: Downloading webpage\n[youtube] 23viTMoDeGE: Downloading video info webpage\nERROR: This video is unavailable.\n'
45xZbSPyjYY,b'[youtube] 45xZbSPyjYY: Downloading webpage\n[youtube] 45xZbSPyjYY: Downloading video info webpage\nERROR: This video is unavailable.\n'
uPXk2VgSaJ8,b'[youtube] uPXk2VgSaJ8: Downloading webpage\n[youtube] uPXk2VgSaJ8: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
vf28DyfmDR8,b'[youtube] vf28DyfmDR8: Downloading webpage\n[youtube] vf28DyfmDR8: Downloading embed webpage\n[youtube] vf28DyfmDR8: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
CJ693LoEc8E,b'[youtube] CJ693LoEc8E: Downloading webpage\n[youtube] CJ693LoEc8E: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
fs9USVX9u6o,b'[youtube] fs9USVX9u6o: Downloading webpage\n[youtube] fs9USVX9u6o: Downloading embed webpage\n[youtube] fs9USVX9u6o: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
dUfDf129Y3M,b'[youtube] dUfDf129Y3M: Downloading webpage\n[youtube] dUfDf129Y3M: Downloading video info webpage\nERROR: This video is unavailable.\n'
fYK9NaOA650,b'[youtube] fYK9NaOA650: Downloading webpage\n[youtube] fYK9NaOA650: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
gw3XOT_9EwM,b'[youtube] gw3XOT_9EwM: Downloading webpage\n[youtube] gw3XOT_9EwM: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
KEdBpBYBTQ4,b'[youtube] KEdBpBYBTQ4: Downloading webpage\n[youtube] KEdBpBYBTQ4: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
SoyR535xYhU,b'[youtube] SoyR535xYhU: Downloading webpage\n[youtube] SoyR535xYhU: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
MpZCm0i6uCg,b'[youtube] MpZCm0i6uCg: Downloading webpage\n[youtube] MpZCm0i6uCg: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
pnRl0AOxxFc,b'[youtube] pnRl0AOxxFc: Downloading webpage\n[youtube] pnRl0AOxxFc: Downloading video info webpage\nERROR: This video is unavailable.\n'
a4fRxSz8cp4,b'[youtube] a4fRxSz8cp4: Downloading webpage\n[youtube] a4fRxSz8cp4: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available due to a copyright claim by The Backyard BBQ Show - BBQFOOD4U / Jason King.\n'
ad8icy1iYx4,b'[youtube] ad8icy1iYx4: Downloading webpage\n[youtube] ad8icy1iYx4: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
6iG3dQzf3qM,b'[youtube] 6iG3dQzf3qM: Downloading webpage\n[youtube] 6iG3dQzf3qM: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
6wNVsVB1YgQ,b'[youtube] 6wNVsVB1YgQ: Downloading webpage\n[youtube] 6wNVsVB1YgQ: Downloading embed webpage\n[youtube] 6wNVsVB1YgQ: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
7m-i4Qn1H7c,b'[youtube] 7m-i4Qn1H7c: Downloading webpage\n[youtube] 7m-i4Qn1H7c: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the uploader has closed their YouTube account.\n'
8_vmob059yI,b'[youtube] 8_vmob059yI: Downloading webpage\n[youtube] 8_vmob059yI: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
8nDM_9NIEv4,b'[youtube] 8nDM_9NIEv4: Downloading webpage\n[youtube] 8nDM_9NIEv4: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video has been removed by the user\n'
hbhJ7NOUIs8,b'[youtube] hbhJ7NOUIs8: Downloading webpage\n[youtube] hbhJ7NOUIs8: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
mg4eMlZSbVI,b'[youtube] mg4eMlZSbVI: Downloading webpage\n[youtube] mg4eMlZSbVI: Downloading embed webpage\n[youtube] mg4eMlZSbVI: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
zOkNLIJRzk0,b'[youtube] zOkNLIJRzk0: Downloading webpage\n[youtube] zOkNLIJRzk0: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the uploader has closed their YouTube account.\n'
VBy7wcw6Btk,b'[youtube] VBy7wcw6Btk: Downloading webpage\n[youtube] VBy7wcw6Btk: Downloading video info webpage\n[youtube] VBy7wcw6Btk: Downloading MPD manifest\n[dashsegments] Total fragments: 4\n[download] Destination: /media/gitumarkk/Seagate Backup Plus Drive//Dancelogue/DATASETS/Kinetics/val/making_sushi/VBy7wcw6Btk_raw.mp4\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 1 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 2 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 3 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 4 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 5 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 6 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 7 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 8 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 9 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 10 of 10)...\nERROR: giving up after 10 fragment retries\n'
y1mRV3STbQ4,b'[youtube] y1mRV3STbQ4: Downloading webpage\n[youtube] y1mRV3STbQ4: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
FeeU-s6HLMA,b'[youtube] FeeU-s6HLMA: Downloading webpage\n[youtube] FeeU-s6HLMA: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
c7ukgezP4No,b'[youtube] c7ukgezP4No: Downloading webpage\n[youtube] c7ukgezP4No: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video has been removed by the user\n'
eIiKXSqFroM,b'[youtube] eIiKXSqFroM: Downloading webpage\n[youtube] eIiKXSqFroM: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
oDOwCfUzd2Q,b'[youtube] oDOwCfUzd2Q: Downloading webpage\n[youtube] oDOwCfUzd2Q: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
q5GLquTrf5Q,b'[youtube] q5GLquTrf5Q: Downloading webpage\n[youtube] q5GLquTrf5Q: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
E9Bt-QdqEj4,b'[youtube] E9Bt-QdqEj4: Downloading webpage\n[youtube] E9Bt-QdqEj4: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
Ef5nyparyko,b'[youtube] Ef5nyparyko: Downloading webpage\n[youtube] Ef5nyparyko: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
eAvK-3duAJ0,b'[youtube] eAvK-3duAJ0: Downloading webpage\n[youtube] eAvK-3duAJ0: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
iidV63i-Y3o,b'[youtube] iidV63i-Y3o: Downloading webpage\n[youtube] iidV63i-Y3o: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
Ot5JtyflRRw,b'[youtube] Ot5JtyflRRw: Downloading webpage\n[youtube] Ot5JtyflRRw: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
mhtTv6tuuJg,b'[youtube] mhtTv6tuuJg: Downloading webpage\n[youtube] mhtTv6tuuJg: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
mapHSEX8b4I,b'[youtube] mapHSEX8b4I: Downloading webpage\n[youtube] mapHSEX8b4I: Downloading video info webpage\n[youtube] mapHSEX8b4I: Downloading MPD manifest\n[dashsegments] Total fragments: 3\n[download] Destination: /media/gitumarkk/Seagate Backup Plus Drive//Dancelogue/DATASETS/Kinetics/val/massaging_feet/mapHSEX8b4I_raw.mp4\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 1 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 2 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 3 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 4 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 5 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 6 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 7 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 8 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 9 of 10)...\n[download] Got server HTTP error: HTTP Error 404: Not Found. Retrying fragment 1 (attempt 10 of 10)...\nERROR: giving up after 10 fragment retries\n'
qDYQN2PlYsk,b'[youtube] qDYQN2PlYsk: Downloading webpage\n[youtube] qDYQN2PlYsk: Downloading video info webpage\nERROR: This video is unavailable.\n'
N_KNQf0DY0A,b'[youtube] N_KNQf0DY0A: Downloading webpage\n[youtube] N_KNQf0DY0A: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
rOQGavl41jc,b'[youtube] rOQGavl41jc: Downloading webpage\n[youtube] rOQGavl41jc: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
lEBx1TYfzwo,b'[youtube] lEBx1TYfzwo: Downloading webpage\n[youtube] lEBx1TYfzwo: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
nF_UxBe_NSs,b'[youtube] nF_UxBe_NSs: Downloading webpage\n[youtube] nF_UxBe_NSs: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
p350IN3of2M,b'[youtube] p350IN3of2M: Downloading webpage\n[youtube] p350IN3of2M: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
pGtg1lNodE8,b'[youtube] pGtg1lNodE8: Downloading webpage\n[youtube] pGtg1lNodE8: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
pS-gm3bDksY,b'[youtube] pS-gm3bDksY: Downloading webpage\n[youtube] pS-gm3bDksY: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
E7k4QbsWUrI,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
EEOwBkDTQmM,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
EEw_Fa8hmt0,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
EMZMiEp9YVs,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
EP-GihUR20o,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
EaDvffVnfIM,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
F21B71zLmBQ,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
F6q4C3VIb2s,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
FIgTJyQkuUE,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
G5N3ZYmQ3CU,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
HXdh49P7RvM,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
Hf7oJM8ScVE,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
HgrhJSfdTSA,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
HwuhBTcvF4M,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
Hy1JCHpJIhA,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
Ijuj1nY_PLc,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
Ilj-u6-EjKY,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
IqZ4A7Mx1Kw,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
J0sHXno-cUM,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
JSB_XqAJCUI,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
JdRRT5QMz_Q,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
K6MqJkOp_3s,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
K7QQ2AIkjDU,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
K7vmALYIBBM,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
eCSOHcQGyIY,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
eJRp600nh9k,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
eLTS8VVEAew,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
eeKtx7iz-mQ,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
eto4J8BEBrE,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
f2sisFeYFlk,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
fgE-A8JErKs,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
g06eLz8n1vk,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
g7VbdH8beBI,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
gaKcs6-n80Q,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
gbO5E1q_IiI,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
geIZsaTNcC4,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
gk7Rp5Ce5Z4,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
h-5X3IADuss,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
h4Yeq8ulNmw,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
hLifEVvo9CI,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
hsoQPRhzVaM,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
iEqFeeQrGLo,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
hxmmOl9MH2A,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
iOtMPKpZgao,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
iMNgKOfuXQM,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
j2E3JPBtSpA,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
jHr1tPLDWaM,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
ju5Z13zmFlI,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
kF9KfgSThCk,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
kdA8jtKukb4,b'/bin/sh: 1: Syntax error: Unterminated quoted string\n'
9m9ZAe2HGtk,b'[youtube] 9m9ZAe2HGtk: Downloading webpage\n[youtube] 9m9ZAe2HGtk: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
hN1rnUzsjCc,b'[youtube] hN1rnUzsjCc: Downloading webpage\n[youtube] hN1rnUzsjCc: Downloading video info webpage\nERROR: This video is unavailable.\n'
aWiuXZxnKAA,b'[youtube] aWiuXZxnKAA: Downloading webpage\n[youtube] aWiuXZxnKAA: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video has been removed by the user\n'
bPSksPyR8uk,b'[youtube] bPSksPyR8uk: Downloading webpage\n[youtube] bPSksPyR8uk: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
bwra-zt-gjc,b'[youtube] bwra-zt-gjc: Downloading webpage\n[youtube] bwra-zt-gjc: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
QhDvADqZO4Q,b'[youtube] QhDvADqZO4Q: Downloading webpage\n[youtube] QhDvADqZO4Q: Downloading video info webpage\nERROR: This video is unavailable.\n'
